project,module,testName,exceptionType,errorMessage
apache.incubator-dubbo,incubator-dubbo-dubbo-registry-dubbo-registry-zookeeper,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-registry-dubbo-registry-zookeeper,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-registry-dubbo-registry-zookeeper,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-http,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-mina,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-mina,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-mina,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-mina,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,java.lang.AssertionError,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-netty4,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-p2p,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-p2p,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-p2p,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-p2p,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-zookeeper,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-zookeeper,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-zookeeper,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-remoting-dubbo-remoting-zookeeper,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-api,org.apache.dubbo.rpc.proxy.jdk.JdkProxyFactoryTest.testGetInvoker,java.lang.AssertionError,* Multiple error messages. *
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-api,org.apache.dubbo.rpc.proxy.javassist.JavassistProxyFactoryTest.testGetInvoker,java.lang.AssertionError, expected:<java.lang.Object@453da22c> but was:<aa>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-dubbo,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,org.apache.dubbo.rpc.RpcException, Unsupported server type: mina; url: dubbo://127.0.0.1:9010/org.apache.dubbo.rpc.protocol.dubbo.support.DemoService?channel.readonly.sent=true&heartbeat=60000&server=mina\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testListService,org.apache.dubbo.rpc.RpcException, Fail to start server(url: dubbo://127.0.0.1:20885/demo?channel.readonly.sent=true&codec=dubbo&heartbeat=60000) Failed to bind NettyServer on /127.0.0.1:20885; cause: Address already in use\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,org.apache.dubbo.rpc.RpcException, Fail to start server(url: dubbo://127.0.0.1:20885/demo?channel.readonly.sent=true&codec=dubbo&heartbeat=60000) Failed to bind NettyServer on /127.0.0.1:20885; cause: Address already in use\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-hessian,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-hessian,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-hessian,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-hessian,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http.HttpProtocolTest.testTimeOut,java.lang.IllegalStateException, Failed to start jetty server on null:null; cause: Address already in use\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http.HttpProtocolTest.testGenericInvokeWithNativeJava,java.lang.IllegalStateException, Failed to start jetty server on null:null; cause: Address already in use\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-redis,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-redis,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-redis,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-redis,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rest,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rest,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rest,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rest,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rmi,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rmi,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rmi,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-rmi,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-thrift,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-thrift,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-thrift,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-webservice,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-webservice,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-webservice,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-rpc-dubbo-rpc-webservice,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fastjson,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fastjson,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fst,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fst,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fst,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-fst,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-jdk,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-jdk,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-jdk,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-kryo,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-kryo,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,java.util.NoSuchElementException,
apache.incubator-dubbo,incubator-dubbo-dubbo-serialization-dubbo-serialization-kryo,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,java.lang.AssertionError, expected:<false> but was:<true>\\n
apache.incubator-dubbo,incubator-dubbo-dubbo-test,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,java.lang.AssertionError, expected null; but was:<testValue>\\n
apache.jackrabbit-oak,jackrabbit-oak-oak-core,org.apache.jackrabbit.oak.plugins.index.property.OrderedPropertyIndexProviderTest.singleQueryRun,java.lang.AssertionError, expected:<1> but was:<0>\\n
apache.jackrabbit-oak,jackrabbit-oak-oak-core,org.apache.jackrabbit.oak.plugins.index.property.OrderedPropertyIndexProviderTest.multipleQueryRuns,java.lang.AssertionError, \\nExpected: is <[Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs; Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs; Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs]>\\n     but: was <[Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs; Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs; Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs; Ordered Index has been deprecated since Oak 1.1.8. Please replace the index definition ({}) with Lucene Property index and remove the index providers from the repository. See docs at http://jackrabbit.apache.org/oak/docs]>\\n
